,id,block_id,industry,landuse,population_availability,workers_availability,employment_share,company_id,departure_time,vehicle_type,tour_purpose,time_of_day,industry_numeric,landuse_numeric,vehicle_purpose,geometry,num_stops,stops
223,223,1281,retail,residential,6.437706224339621,2.795410850778051,0.6568848758465011,46836692,1900-01-01 14:32:00,1,0,1,1,1,3,"MULTIPOLYGON (((56.2096529 58.0055415, 56.2095906 58.0055313, 56.2093334 58.0059752, 56.2098687 58.0060353, 56.210133 58.0055791, 56.2100761 58.0055698, 56.2101076 58.0055155, 56.2097058 58.0054501, 56.2096529 58.0055415)))",4,"""[{\""purpose\"": 0, \""zone_id\"": 634, \""duration\"": 18, \""time_spent\"": 19.857666666666667}, {\""purpose\"": 1, \""zone_id\"": 777, \""duration\"": 20, \""time_spent\"": 46.965833333333336}, {\""purpose\"": 1, \""zone_id\"": 724, \""duration\"": 9, \""time_spent\"": 65.013}, {\""purpose\"": 2, \""zone_id\"": 1281, \""duration\"": 6, \""time_spent\"": 73.21066666666667}]"""
224,224,1281,retail,residential,6.437706224339621,2.795410850778051,0.6568848758465011,46836692,1900-01-01 18:00:00,2,1,2,1,1,7,"MULTIPOLYGON (((56.2096529 58.0055415, 56.2095906 58.0055313, 56.2093334 58.0059752, 56.2098687 58.0060353, 56.210133 58.0055791, 56.2100761 58.0055698, 56.2101076 58.0055155, 56.2097058 58.0054501, 56.2096529 58.0055415)))",3,"""[{\""purpose\"": 1, \""zone_id\"": 22, \""duration\"": 9, \""time_spent\"": 12.291833333333333}, {\""purpose\"": 1, \""zone_id\"": 1883, \""duration\"": 29, \""time_spent\"": 47.088499999999996}, {\""purpose\"": 2, \""zone_id\"": 1281, \""duration\"": 25, \""time_spent\"": 77.64516666666665}]"""
225,225,1281,retail,residential,6.437706224339621,2.795410850778051,0.6568848758465011,46836692,1900-01-01 09:56:00,2,0,0,1,1,6,"MULTIPOLYGON (((56.2096529 58.0055415, 56.2095906 58.0055313, 56.2093334 58.0059752, 56.2098687 58.0060353, 56.210133 58.0055791, 56.2100761 58.0055698, 56.2101076 58.0055155, 56.2097058 58.0054501, 56.2096529 58.0055415)))",3,"""[{\""purpose\"": 1, \""zone_id\"": 1883, \""duration\"": 27, \""time_spent\"": 30.5775}, {\""purpose\"": 1, \""zone_id\"": 1297, \""duration\"": 27, \""time_spent\"": 64.09183333333334}, {\""purpose\"": 2, \""zone_id\"": 1281, \""duration\"": 25, \""time_spent\"": 90.79066666666668}]"""
226,226,1281,retail,residential,6.437706224339621,2.795410850778051,0.6568848758465011,46836692,1900-01-01 11:26:00,0,0,1,1,1,0,"MULTIPOLYGON (((56.2096529 58.0055415, 56.2095906 58.0055313, 56.2093334 58.0059752, 56.2098687 58.0060353, 56.210133 58.0055791, 56.2100761 58.0055698, 56.2101076 58.0055155, 56.2097058 58.0054501, 56.2096529 58.0055415)))",5,"""[{\""purpose\"": 0, \""zone_id\"": 2538, \""duration\"": 17, \""time_spent\"": 20.14966666666667}, {\""purpose\"": 0, \""zone_id\"": 1338, \""duration\"": 17, \""time_spent\"": 41.4995}, {\""purpose\"": 1, \""zone_id\"": 86, \""duration\"": 16, \""time_spent\"": 67.36383333333333}, {\""purpose\"": 1, \""zone_id\"": 477, \""duration\"": 0, \""time_spent\"": 73.16283333333332}, {\""purpose\"": 2, \""zone_id\"": 1281, \""duration\"": 17, \""time_spent\"": 93.38983333333333}]"""
227,227,1281,retail,residential,6.437706224339621,2.795410850778051,0.6568848758465011,46836692,1900-01-01 14:56:00,0,1,1,1,1,1,"MULTIPOLYGON (((56.2096529 58.0055415, 56.2095906 58.0055313, 56.2093334 58.0059752, 56.2098687 58.0060353, 56.210133 58.0055791, 56.2100761 58.0055698, 56.2101076 58.0055155, 56.2097058 58.0054501, 56.2096529 58.0055415)))",2,"""[{\""purpose\"": 1, \""zone_id\"": 1088, \""duration\"": 18, \""time_spent\"": 22.51033333333333}, {\""purpose\"": 2, \""zone_id\"": 1281, \""duration\"": 21, \""time_spent\"": 48.07733333333333}]"""
228,228,1281,retail,residential,6.437706224339621,2.795410850778051,0.6568848758465011,46836692,1900-01-01 10:51:00,0,0,0,1,1,0,"MULTIPOLYGON (((56.2096529 58.0055415, 56.2095906 58.0055313, 56.2093334 58.0059752, 56.2098687 58.0060353, 56.210133 58.0055791, 56.2100761 58.0055698, 56.2101076 58.0055155, 56.2097058 58.0054501, 56.2096529 58.0055415)))",4,"""[{\""purpose\"": 1, \""zone_id\"": 1105, \""duration\"": 32, \""time_spent\"": 32.801833333333335}, {\""purpose\"": 0, \""zone_id\"": 1283, \""duration\"": 18, \""time_spent\"": 51.82633333333334}, {\""purpose\"": 0, \""zone_id\"": 1105, \""duration\"": 40, \""time_spent\"": 92.94433333333333}, {\""purpose\"": 2, \""zone_id\"": 1281, \""duration\"": 1, \""time_spent\"": 94.85783333333333}]"""
229,229,1281,retail,residential,6.437706224339621,2.795410850778051,0.6568848758465011,46836692,1900-01-01 12:12:00,1,0,1,1,1,3,"MULTIPOLYGON (((56.2096529 58.0055415, 56.2095906 58.0055313, 56.2093334 58.0059752, 56.2098687 58.0060353, 56.210133 58.0055791, 56.2100761 58.0055698, 56.2101076 58.0055155, 56.2097058 58.0054501, 56.2096529 58.0055415)))",3,"""[{\""purpose\"": 1, \""zone_id\"": 298, \""duration\"": 40, \""time_spent\"": 53.379333333333335}, {\""purpose\"": 0, \""zone_id\"": 628, \""duration\"": 13, \""time_spent\"": 77.61433333333333}, {\""purpose\"": 2, \""zone_id\"": 1281, \""duration\"": 8, \""time_spent\"": 93.5695}]"""
230,230,1281,retail,residential,6.437706224339621,2.795410850778051,0.6568848758465011,46836692,1900-01-01 14:40:00,0,0,1,1,1,0,"MULTIPOLYGON (((56.2096529 58.0055415, 56.2095906 58.0055313, 56.2093334 58.0059752, 56.2098687 58.0060353, 56.210133 58.0055791, 56.2100761 58.0055698, 56.2101076 58.0055155, 56.2097058 58.0054501, 56.2096529 58.0055415)))",2,"""[{\""purpose\"": 1, \""zone_id\"": 561, \""duration\"": 11, \""time_spent\"": 14.503499999999999}, {\""purpose\"": 2, \""zone_id\"": 1281, \""duration\"": 39, \""time_spent\"": 57.4915}]"""
231,231,1281,retail,residential,6.437706224339621,2.795410850778051,0.6568848758465011,46836692,1900-01-01 13:02:00,2,0,1,1,1,6,"MULTIPOLYGON (((56.2096529 58.0055415, 56.2095906 58.0055313, 56.2093334 58.0059752, 56.2098687 58.0060353, 56.210133 58.0055791, 56.2100761 58.0055698, 56.2101076 58.0055155, 56.2097058 58.0054501, 56.2096529 58.0055415)))",3,"""[{\""purpose\"": 1, \""zone_id\"": 16, \""duration\"": 19, \""time_spent\"": 19.519833333333334}, {\""purpose\"": 0, \""zone_id\"": 402, \""duration\"": 17, \""time_spent\"": 42.84233333333334}, {\""purpose\"": 2, \""zone_id\"": 1281, \""duration\"": 11, \""time_spent\"": 58.34666666666668}]"""
232,232,1281,retail,residential,6.437706224339621,2.795410850778051,0.6568848758465011,46836692,1900-01-01 10:38:00,0,2,0,1,1,2,"MULTIPOLYGON (((56.2096529 58.0055415, 56.2095906 58.0055313, 56.2093334 58.0059752, 56.2098687 58.0060353, 56.210133 58.0055791, 56.2100761 58.0055698, 56.2101076 58.0055155, 56.2097058 58.0054501, 56.2096529 58.0055415)))",5,"""[{\""purpose\"": 1, \""zone_id\"": 477, \""duration\"": 23, \""time_spent\"": 26.4865}, {\""purpose\"": 1, \""zone_id\"": 31, \""duration\"": 33, \""time_spent\"": 75.39750000000001}, {\""purpose\"": 0, \""zone_id\"": 43, \""duration\"": 24, \""time_spent\"": 116.66266666666665}, {\""purpose\"": 0, \""zone_id\"": 455, \""duration\"": 29, \""time_spent\"": 149.95783333333333}, {\""purpose\"": 2, \""zone_id\"": 1281, \""duration\"": 8, \""time_spent\"": 162.19433333333333}]"""
233,233,1281,retail,residential,6.437706224339621,2.795410850778051,0.6568848758465011,46836692,1900-01-01 11:05:00,1,0,1,1,1,3,"MULTIPOLYGON (((56.2096529 58.0055415, 56.2095906 58.0055313, 56.2093334 58.0059752, 56.2098687 58.0060353, 56.210133 58.0055791, 56.2100761 58.0055698, 56.2101076 58.0055155, 56.2097058 58.0054501, 56.2096529 58.0055415)))",4,"""[{\""purpose\"": 1, \""zone_id\"": 561, \""duration\"": 22, \""time_spent\"": 25.5035}, {\""purpose\"": 1, \""zone_id\"": 464, \""duration\"": 33, \""time_spent\"": 65.907}, {\""purpose\"": 0, \""zone_id\"": 740, \""duration\"": 14, \""time_spent\"": 85.67866666666666}, {\""purpose\"": 2, \""zone_id\"": 1281, \""duration\"": 24, \""time_spent\"": 112.1565}]"""
234,234,1281,retail,residential,6.437706224339621,2.795410850778051,0.6568848758465011,46836692,1900-01-01 14:07:00,0,0,1,1,1,0,"MULTIPOLYGON (((56.2096529 58.0055415, 56.2095906 58.0055313, 56.2093334 58.0059752, 56.2098687 58.0060353, 56.210133 58.0055791, 56.2100761 58.0055698, 56.2101076 58.0055155, 56.2097058 58.0054501, 56.2096529 58.0055415)))",5,"""[{\""purpose\"": 0, \""zone_id\"": 2452, \""duration\"": 18, \""time_spent\"": 20.714666666666666}, {\""purpose\"": 1, \""zone_id\"": 60, \""duration\"": 15, \""time_spent\"": 46.833999999999996}, {\""purpose\"": 0, \""zone_id\"": 1105, \""duration\"": 6, \""time_spent\"": 63.727999999999994}, {\""purpose\"": 1, \""zone_id\"": 16, \""duration\"": 27, \""time_spent\"": 92.39816666666667}, {\""purpose\"": 2, \""zone_id\"": 1281, \""duration\"": 20, \""time_spent\"": 112.96783333333333}]"""
235,235,1281,retail,residential,6.437706224339621,2.795410850778051,0.6568848758465011,46836692,1900-01-01 12:26:00,0,0,1,1,1,0,"MULTIPOLYGON (((56.2096529 58.0055415, 56.2095906 58.0055313, 56.2093334 58.0059752, 56.2098687 58.0060353, 56.210133 58.0055791, 56.2100761 58.0055698, 56.2101076 58.0055155, 56.2097058 58.0054501, 56.2096529 58.0055415)))",7,"""[{\""purpose\"": 0, \""zone_id\"": 1282, \""duration\"": 16, \""time_spent\"": 16.496833333333335}, {\""purpose\"": 0, \""zone_id\"": 382, \""duration\"": 4, \""time_spent\"": 22.065833333333334}, {\""purpose\"": 0, \""zone_id\"": 266, \""duration\"": 8, \""time_spent\"": 41.80916666666667}, {\""purpose\"": 0, \""zone_id\"": 277, \""duration\"": 24, \""time_spent\"": 80.92766666666667}, {\""purpose\"": 1, \""zone_id\"": 716, \""duration\"": 19, \""time_spent\"": 125.48083333333335}, {\""purpose\"": 0, \""zone_id\"": 1281, \""duration\"": 21, \""time_spent\"": 147.64700000000002}, {\""purpose\"": 2, \""zone_id\"": 1281, \""duration\"": 22, \""time_spent\"": 170.09883333333335}]"""
236,236,1281,retail,residential,6.437706224339621,2.795410850778051,0.6568848758465011,46836692,1900-01-01 07:08:00,1,1,0,1,1,4,"MULTIPOLYGON (((56.2096529 58.0055415, 56.2095906 58.0055313, 56.2093334 58.0059752, 56.2098687 58.0060353, 56.210133 58.0055791, 56.2100761 58.0055698, 56.2101076 58.0055155, 56.2097058 58.0054501, 56.2096529 58.0055415)))",7,"""[{\""purpose\"": 0, \""zone_id\"": 432, \""duration\"": 2, \""time_spent\"": 9.202666666666666}, {\""purpose\"": 1, \""zone_id\"": 624, \""duration\"": 13, \""time_spent\"": 31.509166666666665}, {\""purpose\"": 0, \""zone_id\"": 1281, \""duration\"": 20, \""time_spent\"": 56.596333333333334}, {\""purpose\"": 0, \""zone_id\"": 653, \""duration\"": 23, \""time_spent\"": 81.392}, {\""purpose\"": 0, \""zone_id\"": 651, \""duration\"": 19, \""time_spent\"": 102.16433333333333}, {\""purpose\"": 0, \""zone_id\"": 2877, \""duration\"": 31, \""time_spent\"": 146.5145}, {\""purpose\"": 2, \""zone_id\"": 1281, \""duration\"": 19, \""time_spent\"": 174.70733333333334}]"""
237,237,1281,retail,residential,6.437706224339621,2.795410850778051,0.6568848758465011,46836692,1900-01-01 14:36:00,0,0,1,1,1,0,"MULTIPOLYGON (((56.2096529 58.0055415, 56.2095906 58.0055313, 56.2093334 58.0059752, 56.2098687 58.0060353, 56.210133 58.0055791, 56.2100761 58.0055698, 56.2101076 58.0055155, 56.2097058 58.0054501, 56.2096529 58.0055415)))",4,"""[{\""purpose\"": 0, \""zone_id\"": 361, \""duration\"": 25, \""time_spent\"": 28.0775}, {\""purpose\"": 1, \""zone_id\"": 97, \""duration\"": 19, \""time_spent\"": 51.7275}, {\""purpose\"": 0, \""zone_id\"": 106, \""duration\"": 29, \""time_spent\"": 88.97683333333333}, {\""purpose\"": 2, \""zone_id\"": 1281, \""duration\"": 26, \""time_spent\"": 124.07433333333333}]"""
238,238,1281,retail,residential,6.437706224339621,2.795410850778051,0.6568848758465011,46836692,1900-01-01 08:32:00,1,2,0,1,1,5,"MULTIPOLYGON (((56.2096529 58.0055415, 56.2095906 58.0055313, 56.2093334 58.0059752, 56.2098687 58.0060353, 56.210133 58.0055791, 56.2100761 58.0055698, 56.2101076 58.0055155, 56.2097058 58.0054501, 56.2096529 58.0055415)))",5,"""[{\""purpose\"": 1, \""zone_id\"": 1883, \""duration\"": 40, \""time_spent\"": 43.5775}, {\""purpose\"": 0, \""zone_id\"": 2538, \""duration\"": 17, \""time_spent\"": 68.684}, {\""purpose\"": 0, \""zone_id\"": 43, \""duration\"": 40, \""time_spent\"": 112.005}, {\""purpose\"": 1, \""zone_id\"": 324, \""duration\"": 16, \""time_spent\"": 139.52083333333331}, {\""purpose\"": 2, \""zone_id\"": 1281, \""duration\"": 4, \""time_spent\"": 151.9058333333333}]"""
239,239,1281,retail,residential,6.437706224339621,2.795410850778051,0.6568848758465011,46836692,1900-01-01 14:50:00,0,0,1,1,1,0,"MULTIPOLYGON (((56.2096529 58.0055415, 56.2095906 58.0055313, 56.2093334 58.0059752, 56.2098687 58.0060353, 56.210133 58.0055791, 56.2100761 58.0055698, 56.2101076 58.0055155, 56.2097058 58.0054501, 56.2096529 58.0055415)))",2,"""[{\""purpose\"": 1, \""zone_id\"": 250, \""duration\"": 19, \""time_spent\"": 21.098166666666668}, {\""purpose\"": 1, \""zone_id\"": 1281, \""duration\"": 30, \""time_spent\"": 53.18233333333333}, {\""purpose\"": 2, \""zone_id\"": 1281, \""duration\"": 10, \""time_spent\"": 63.634166666666665}]"""
240,240,1281,retail,residential,6.437706224339621,2.795410850778051,0.6568848758465011,46836692,1900-01-01 10:41:00,0,1,0,1,1,1,"MULTIPOLYGON (((56.2096529 58.0055415, 56.2095906 58.0055313, 56.2093334 58.0059752, 56.2098687 58.0060353, 56.210133 58.0055791, 56.2100761 58.0055698, 56.2101076 58.0055155, 56.2097058 58.0054501, 56.2096529 58.0055415)))",5,"""[{\""purpose\"": 0, \""zone_id\"": 417, \""duration\"": 17, \""time_spent\"": 21.651666666666667}, {\""purpose\"": 1, \""zone_id\"": 643, \""duration\"": 32, \""time_spent\"": 60.80533333333334}, {\""purpose\"": 0, \""zone_id\"": 1845, \""duration\"": 17, \""time_spent\"": 107.41416666666667}, {\""purpose\"": 0, \""zone_id\"": 253, \""duration\"": 29, \""time_spent\"": 161.99833333333333}, {\""purpose\"": 2, \""zone_id\"": 1281, \""duration\"": 9, \""time_spent\"": 172.82416666666666}]"""
241,241,123,service,residential,6.262199372499924,2.6908910148353087,0.576271186440678,49046848,1900-01-01 16:43:00,0,1,1,2,1,1,"MULTIPOLYGON (((56.2940256 57.994870599999985, 56.2940714 57.994528, 56.2938336 57.9945191, 56.2938129 57.9946746, 56.2933398 57.9946568, 56.2933623 57.994488, 56.2931441 57.994479799999986, 56.2930966 57.9948358, 56.2940256 57.994870599999985)))",7,"""[{\""purpose\"": 0, \""zone_id\"": 410, \""duration\"": 16, \""time_spent\"": 21.55366666666667}, {\""purpose\"": 0, \""zone_id\"": 1878, \""duration\"": 21, \""time_spent\"": 48.893}, {\""purpose\"": 0, \""zone_id\"": 166, \""duration\"": 19, \""time_spent\"": 76.62700000000001}, {\""purpose\"": 0, \""zone_id\"": 236, \""duration\"": 11, \""time_spent\"": 95.42933333333335}, {\""purpose\"": 1, \""zone_id\"": 2879, \""duration\"": 39, \""time_spent\"": 166.29266666666666}, {\""purpose\"": 1, \""zone_id\"": 108, \""duration\"": 18, \""time_spent\"": 223.3065}, {\""purpose\"": 2, \""zone_id\"": 123, \""duration\"": 13, \""time_spent\"": 241.81466666666665}]"""
242,242,123,service,residential,6.262199372499924,2.6908910148353087,0.576271186440678,49046848,1900-01-01 11:23:00,2,0,1,2,1,6,"MULTIPOLYGON (((56.2940256 57.994870599999985, 56.2940714 57.994528, 56.2938336 57.9945191, 56.2938129 57.9946746, 56.2933398 57.9946568, 56.2933623 57.994488, 56.2931441 57.994479799999986, 56.2930966 57.9948358, 56.2940256 57.994870599999985)))",4,"""[{\""purpose\"": 1, \""zone_id\"": 1329, \""duration\"": 17, \""time_spent\"": 52.810666666666684}, {\""purpose\"": 0, \""zone_id\"": 1884, \""duration\"": 15, \""time_spent\"": 100.14416666666668}, {\""purpose\"": 1, \""zone_id\"": 98, \""duration\"": 17, \""time_spent\"": 124.53433333333334}, {\""purpose\"": 2, \""zone_id\"": 123, \""duration\"": 31, \""time_spent\"": 164.30533333333332}]"""
243,243,207,industrial,residential,6.616502306447182,2.7581780245231564,1.0,49243823,1900-01-01 10:14:00,0,0,0,0,1,0,"MULTIPOLYGON (((56.2749179 58.0040799, 56.2757133 58.004303, 56.2758233 58.0041929, 56.2750279 58.0039698, 56.2749179 58.0040799)))",4,"""[{\""purpose\"": 0, \""zone_id\"": 1467, \""duration\"": 25, \""time_spent\"": 43.35816666666666}, {\""purpose\"": 1, \""zone_id\"": 752, \""duration\"": 19, \""time_spent\"": 102.61283333333333}, {\""purpose\"": 1, \""zone_id\"": 124, \""duration\"": 39, \""time_spent\"": 166.8718333333333}, {\""purpose\"": 2, \""zone_id\"": 207, \""duration\"": 23, \""time_spent\"": 192.51916666666665}]"""
244,244,44,service,commercial,6.111168774427024,2.8221060142294827,1.0,50620526,1900-01-01 09:58:00,0,0,0,2,2,0,"MULTIPOLYGON (((56.2296792 58.0160437, 56.2298856 58.0160697, 56.230082 58.0161007, 56.2302841 58.0161412, 56.2303756 58.01616029999999, 56.2304563 58.0161835, 56.2304675 58.0161655, 56.2306032 58.0159465, 56.2305202 58.015932, 56.230279 58.0158901, 56.2300242 58.0158458, 56.2298235 58.0158109, 56.22982180000001 58.0158137, 56.2297644 58.01590719999999, 56.2296943 58.0160186, 56.2296792 58.0160437)))",4,"""[{\""purpose\"": 1, \""zone_id\"": 410, \""duration\"": 38, \""time_spent\"": 42.672666666666665}, {\""purpose\"": 0, \""zone_id\"": 438, \""duration\"": 26, \""time_spent\"": 70.69016666666667}, {\""purpose\"": 0, \""zone_id\"": 95, \""duration\"": 39, \""time_spent\"": 114.71350000000001}, {\""purpose\"": 2, \""zone_id\"": 44, \""duration\"": 27, \""time_spent\"": 142.45666666666668}]"""
245,245,2452,service,commercial,6.425433158823281,2.963876309942204,0.9948519948519948,51170411,1900-01-01 10:53:00,0,0,0,2,2,0,"MULTIPOLYGON (((56.2386837 58.0094379, 56.2385815 58.0095346, 56.2385415 58.00952309999999, 56.238489 58.0095766, 56.2385577 58.0095956, 56.2384399 58.0097177, 56.2384214 58.0097492, 56.2384307 58.0097802, 56.2384574 58.0098043, 56.238498 58.0098221, 56.2387408 58.0098905, 56.2386808 58.0099485, 56.2388956 58.0100039, 56.239023 58.0098679, 56.2390968 58.0098881, 56.2395847 58.0093916, 56.2395571 58.0093837, 56.2396144 58.0093244, 56.2395657 58.0093104, 56.2396008 58.009274, 56.2397284 58.009308, 56.2398319 58.0092088, 56.2396496 58.0091553, 56.23963890000001 58.0091675, 56.2394893 58.0091269, 56.2393894 58.0092311, 56.2390971 58.0095268, 56.2389855 58.0096397, 56.2387849 58.0095852, 56.238872 58.0094898, 56.2386837 58.0094379)))",5,"""[{\""purpose\"": 0, \""zone_id\"": 1683, \""duration\"": 18, \""time_spent\"": 20.608}, {\""purpose\"": 0, \""zone_id\"": 2261, \""duration\"": 15, \""time_spent\"": 37.638666666666666}, {\""purpose\"": 0, \""zone_id\"": 476, \""duration\"": 28, \""time_spent\"": 66.72766666666666}, {\""purpose\"": 1, \""zone_id\"": 1088, \""duration\"": 35, \""time_spent\"": 107.45833333333333}, {\""purpose\"": 2, \""zone_id\"": 2452, \""duration\"": 22, \""time_spent\"": 134.83966666666666}]"""
246,246,2452,service,commercial,6.425433158823281,2.963876309942204,0.9948519948519948,51170411,1900-01-01 15:31:00,0,1,1,2,2,1,"MULTIPOLYGON (((56.2386837 58.0094379, 56.2385815 58.0095346, 56.2385415 58.00952309999999, 56.238489 58.0095766, 56.2385577 58.0095956, 56.2384399 58.0097177, 56.2384214 58.0097492, 56.2384307 58.0097802, 56.2384574 58.0098043, 56.238498 58.0098221, 56.2387408 58.0098905, 56.2386808 58.0099485, 56.2388956 58.0100039, 56.239023 58.0098679, 56.2390968 58.0098881, 56.2395847 58.0093916, 56.2395571 58.0093837, 56.2396144 58.0093244, 56.2395657 58.0093104, 56.2396008 58.009274, 56.2397284 58.009308, 56.2398319 58.0092088, 56.2396496 58.0091553, 56.23963890000001 58.0091675, 56.2394893 58.0091269, 56.2393894 58.0092311, 56.2390971 58.0095268, 56.2389855 58.0096397, 56.2387849 58.0095852, 56.238872 58.0094898, 56.2386837 58.0094379)))",4,"""[{\""purpose\"": 0, \""zone_id\"": 43, \""duration\"": 26, \""time_spent\"": 29.070333333333334}, {\""purpose\"": 1, \""zone_id\"": 724, \""duration\"": 4, \""time_spent\"": 35.0745}, {\""purpose\"": 0, \""zone_id\"": 656, \""duration\"": 18, \""time_spent\"": 53.607}, {\""purpose\"": 2, \""zone_id\"": 2452, \""duration\"": 16, \""time_spent\"": 70.43533333333333}]"""
247,247,2452,service,commercial,6.425433158823281,2.963876309942204,0.9948519948519948,51170411,1900-01-01 19:31:00,0,0,2,2,2,0,"MULTIPOLYGON (((56.2386837 58.0094379, 56.2385815 58.0095346, 56.2385415 58.00952309999999, 56.238489 58.0095766, 56.2385577 58.0095956, 56.2384399 58.0097177, 56.2384214 58.0097492, 56.2384307 58.0097802, 56.2384574 58.0098043, 56.238498 58.0098221, 56.2387408 58.0098905, 56.2386808 58.0099485, 56.2388956 58.0100039, 56.239023 58.0098679, 56.2390968 58.0098881, 56.2395847 58.0093916, 56.2395571 58.0093837, 56.2396144 58.0093244, 56.2395657 58.0093104, 56.2396008 58.009274, 56.2397284 58.009308, 56.2398319 58.0092088, 56.2396496 58.0091553, 56.23963890000001 58.0091675, 56.2394893 58.0091269, 56.2393894 58.0092311, 56.2390971 58.0095268, 56.2389855 58.0096397, 56.2387849 58.0095852, 56.238872 58.0094898, 56.2386837 58.0094379)))",5,"""[{\""purpose\"": 0, \""zone_id\"": 461, \""duration\"": 25, \""time_spent\"": 25.848}, {\""purpose\"": 1, \""zone_id\"": 626, \""duration\"": 15, \""time_spent\"": 55.29816666666667}, {\""purpose\"": 0, \""zone_id\"": 95, \""duration\"": 21, \""time_spent\"": 89.56466666666665}, {\""purpose\"": 1, \""zone_id\"": 55, \""duration\"": 11, \""time_spent\"": 107.42883333333332}, {\""purpose\"": 2, \""zone_id\"": 2452, \""duration\"": 27, \""time_spent\"": 142.44616666666667}]"""
