,id,block_id,industry,landuse,population_availability,workers_availability,employment_share,company_id,departure_time,vehicle_type,tour_purpose,time_of_day,industry_numeric,landuse_numeric,vehicle_purpose,num_stops,stops,geometry
537,537,1470,retail,industrial,6.680538111921375,2.8266443363380143,0.19624217118997914,82534812,1900-01-01 11:32:00,1,0,1,1,3,3,3,"[{'purpose': 1}, {'purpose': 1}, {'purpose': 2}]",POINT (56.25868397964847 57.994832666954885)
538,538,1470,retail,industrial,6.680538111921375,2.8266443363380143,0.19624217118997914,82534812,1900-01-01 08:07:00,0,0,0,1,3,0,4,"[{'purpose': 0}, {'purpose': 1}, {'purpose': 0}, {'purpose': 2}]",POINT (56.25868397964847 57.994832666954885)
539,539,1470,retail,industrial,6.680538111921375,2.8266443363380143,0.19624217118997914,82534812,1900-01-01 14:52:00,0,0,1,1,3,0,2,"[{'purpose': 1}, {'purpose': 1}, {'purpose': 2}]",POINT (56.25868397964847 57.994832666954885)
540,540,1470,retail,industrial,6.680538111921375,2.8266443363380143,0.19624217118997914,82534812,1900-01-01 15:59:00,2,0,1,1,3,6,5,"[{'purpose': 0}, {'purpose': 1}, {'purpose': 0}, {'purpose': 0}, {'purpose': 2}]",POINT (56.25868397964847 57.994832666954885)
541,541,1470,retail,industrial,6.680538111921375,2.8266443363380143,0.19624217118997914,82534812,1900-01-01 10:43:00,1,0,0,1,3,3,4,"[{'purpose': 0}, {'purpose': 1}, {'purpose': 1}, {'purpose': 2}]",POINT (56.25868397964847 57.994832666954885)
542,542,1470,retail,industrial,6.680538111921375,2.8266443363380143,0.19624217118997914,82534812,1900-01-01 15:43:00,0,2,1,1,3,2,5,"[{'purpose': 0}, {'purpose': 0}, {'purpose': 1}, {'purpose': 1}, {'purpose': 2}]",POINT (56.25868397964847 57.994832666954885)
543,543,1470,retail,industrial,6.680538111921375,2.8266443363380143,0.19624217118997914,82534812,1900-01-01 10:04:00,0,0,0,1,3,0,4,"[{'purpose': 1}, {'purpose': 1}, {'purpose': 0}, {'purpose': 2}]",POINT (56.25868397964847 57.994832666954885)
544,544,1470,retail,industrial,6.680538111921375,2.8266443363380143,0.19624217118997914,82534812,1900-01-01 15:38:00,0,0,1,1,3,0,4,"[{'purpose': 1}, {'purpose': 0}, {'purpose': 0}, {'purpose': 2}]",POINT (56.25868397964847 57.994832666954885)
545,545,1470,retail,industrial,6.680538111921375,2.8266443363380143,0.19624217118997914,82534812,1900-01-01 14:03:00,0,0,1,1,3,0,8,"[{'purpose': 0}, {'purpose': 1}, {'purpose': 1}, {'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 2}]",POINT (56.25868397964847 57.994832666954885)
546,546,1470,retail,industrial,6.680538111921375,2.8266443363380143,0.19624217118997914,82534812,1900-01-01 14:05:00,0,0,1,1,3,0,6,"[{'purpose': 1}, {'purpose': 0}, {'purpose': 0}, {'purpose': 1}, {'purpose': 0}, {'purpose': 2}]",POINT (56.25868397964847 57.994832666954885)
547,547,1470,retail,industrial,6.680538111921375,2.8266443363380143,0.19624217118997914,82534812,1900-01-01 08:44:00,0,0,0,1,3,0,5,"[{'purpose': 0}, {'purpose': 0}, {'purpose': 1}, {'purpose': 1}, {'purpose': 2}]",POINT (56.25868397964847 57.994832666954885)
548,548,1470,retail,industrial,6.680538111921375,2.8266443363380143,0.19624217118997914,82534812,1900-01-01 16:31:00,1,1,1,1,3,4,4,"[{'purpose': 0}, {'purpose': 1}, {'purpose': 0}, {'purpose': 2}]",POINT (56.25868397964847 57.994832666954885)
549,549,1470,retail,industrial,6.680538111921375,2.8266443363380143,0.19624217118997914,82534812,1900-01-01 14:51:00,0,0,1,1,3,0,5,"[{'purpose': 1}, {'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 2}]",POINT (56.25868397964847 57.994832666954885)
550,550,1470,retail,industrial,6.680538111921375,2.8266443363380143,0.19624217118997914,82534812,1900-01-01 10:29:00,0,2,0,1,3,2,5,"[{'purpose': 0}, {'purpose': 1}, {'purpose': 0}, {'purpose': 0}, {'purpose': 2}]",POINT (56.25868397964847 57.994832666954885)
551,551,1470,retail,industrial,6.680538111921375,2.8266443363380143,0.19624217118997914,82534812,1900-01-01 15:46:00,0,2,1,1,3,2,2,"[{'purpose': 1}, {'purpose': 2}]",POINT (56.25868397964847 57.994832666954885)
552,552,1470,retail,industrial,6.680538111921375,2.8266443363380143,0.19624217118997914,82534812,1900-01-01 10:34:00,0,0,0,1,3,0,7,"[{'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 1}, {'purpose': 2}]",POINT (56.25868397964847 57.994832666954885)
553,553,1470,retail,industrial,6.680538111921375,2.8266443363380143,0.19624217118997914,82534812,1900-01-01 15:54:00,0,0,1,1,3,0,3,"[{'purpose': 1}, {'purpose': 0}, {'purpose': 2}]",POINT (56.25868397964847 57.994832666954885)
554,554,1470,retail,industrial,6.680538111921375,2.8266443363380143,0.19624217118997914,82534812,1900-01-01 09:39:00,0,1,0,1,3,1,4,"[{'purpose': 1}, {'purpose': 0}, {'purpose': 0}, {'purpose': 2}]",POINT (56.25868397964847 57.994832666954885)
555,555,1470,service,industrial,6.680538111921375,2.8266443363380143,0.7881002087682673,82534814,1900-01-01 13:51:00,0,0,1,2,3,0,5,"[{'purpose': 0}, {'purpose': 1}, {'purpose': 0}, {'purpose': 0}, {'purpose': 2}]",POINT (56.257798459621235 57.99440409220094)
556,556,1470,service,industrial,6.680538111921375,2.8266443363380143,0.7881002087682673,82534814,1900-01-01 12:15:00,0,1,1,2,3,1,6,"[{'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 1}, {'purpose': 1}, {'purpose': 2}]",POINT (56.257798459621235 57.99440409220094)
557,557,1470,service,industrial,6.680538111921375,2.8266443363380143,0.7881002087682673,82534814,1900-01-01 09:12:00,0,0,0,2,3,0,6,"[{'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 1}, {'purpose': 0}, {'purpose': 2}]",POINT (56.257798459621235 57.99440409220094)
558,558,1470,service,industrial,6.680538111921375,2.8266443363380143,0.7881002087682673,82534814,1900-01-01 10:49:00,0,0,0,2,3,0,6,"[{'purpose': 0}, {'purpose': 0}, {'purpose': 1}, {'purpose': 0}, {'purpose': 1}, {'purpose': 2}]",POINT (56.257798459621235 57.99440409220094)
559,559,759,industrial,residential,4.262316959729669,2.172274835880244,1.0,83015524,1900-01-01 08:59:00,1,0,0,0,1,3,4,"[{'purpose': 1}, {'purpose': 0}, {'purpose': 1}, {'purpose': 2}]",POINT (56.43360115538565 58.148872524996484)
560,560,759,industrial,residential,4.262316959729669,2.172274835880244,1.0,83015524,1900-01-01 12:41:00,2,0,1,0,1,6,3,"[{'purpose': 1}, {'purpose': 0}, {'purpose': 2}]",POINT (56.43360115538565 58.148872524996484)
561,561,759,industrial,residential,4.262316959729669,2.172274835880244,1.0,83015524,1900-01-01 10:29:00,2,2,0,0,1,8,6,"[{'purpose': 1}, {'purpose': 0}, {'purpose': 1}, {'purpose': 0}, {'purpose': 0}, {'purpose': 2}]",POINT (56.43360115538565 58.148872524996484)
562,562,842,industrial,industrial,4.503155401725121,2.414542760089064,0.9869767441860465,85471953,1900-01-01 13:18:00,2,0,1,0,3,6,5,"[{'purpose': 1}, {'purpose': 1}, {'purpose': 0}, {'purpose': 0}, {'purpose': 2}]",POINT (55.935993656511684 58.01053025801733)
563,563,842,industrial,industrial,4.503155401725121,2.414542760089064,0.9869767441860465,85471953,1900-01-01 10:16:00,1,0,0,0,3,3,7,"[{'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 1}, {'purpose': 0}, {'purpose': 2}]",POINT (55.935993656511684 58.01053025801733)
564,564,378,service,industrial,6.103519612606462,2.739990394219725,0.5231910946196661,85692528,1900-01-01 10:55:00,0,0,0,2,3,0,6,"[{'purpose': 0}, {'purpose': 1}, {'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 2}]",POINT (56.172597001878074 57.99680823916293)
565,565,943,industrial,industrial,4.9797594091669986,2.4347614237337827,0.8019676293240241,89185200,1900-01-01 14:18:00,0,1,1,0,3,1,4,"[{'purpose': 1}, {'purpose': 0}, {'purpose': 0}, {'purpose': 2}]",POINT (56.08956754032808 58.04090716355606)
566,566,943,industrial,industrial,4.9797594091669986,2.4347614237337827,0.8019676293240241,89185203,1900-01-01 08:27:00,2,0,0,0,3,6,4,"[{'purpose': 0}, {'purpose': 1}, {'purpose': 1}, {'purpose': 2}]",POINT (56.12492671871405 58.03412988579961)
567,567,476,service,residential,6.349591235664805,2.8785279786855003,0.9879154078549849,90776102,1900-01-01 15:57:00,0,0,1,2,1,0,2,"[{'purpose': 1}, {'purpose': 2}]",POINT (56.24044715068476 58.011020735074545)
568,568,48,industrial,residential,5.165785975149852,2.525585699251172,0.9424552429667519,90961804,1900-01-01 15:54:00,0,0,1,0,1,0,7,"[{'purpose': 0}, {'purpose': 0}, {'purpose': 1}, {'purpose': 0}, {'purpose': 0}, {'purpose': 1}, {'purpose': 2}]",POINT (56.14453888421804 58.033499314754415)
569,569,684,industrial,industrial,5.476081700472118,2.615965233911302,0.9536539401130733,90967414,1900-01-01 13:25:00,1,0,1,0,3,3,8,"[{'purpose': 1}, {'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 1}, {'purpose': 0}, {'purpose': 2}]",POINT (56.32698923339704 57.968595727736066)
570,570,684,industrial,industrial,5.476081700472118,2.615965233911302,0.9536539401130733,90967414,1900-01-01 13:36:00,0,0,1,0,3,0,3,"[{'purpose': 0}, {'purpose': 1}, {'purpose': 2}]",POINT (56.32698923339704 57.968595727736066)
571,571,684,industrial,industrial,5.476081700472118,2.615965233911302,0.9536539401130733,90967414,1900-01-01 15:25:00,1,0,1,0,3,3,4,"[{'purpose': 0}, {'purpose': 1}, {'purpose': 0}, {'purpose': 2}]",POINT (56.32698923339704 57.968595727736066)
572,572,998,industrial,industrial,5.324697489772817,2.6807809833917036,0.7171218602610507,94498192,1900-01-01 10:52:00,1,0,0,0,3,3,3,"[{'purpose': 1}, {'purpose': 0}, {'purpose': 2}]",POINT (56.27228360584442 57.95971388311252)
573,573,998,industrial,industrial,5.324697489772817,2.6807809833917036,0.7171218602610507,94498192,1900-01-01 09:22:00,0,0,0,0,3,0,5,"[{'purpose': 1}, {'purpose': 0}, {'purpose': 1}, {'purpose': 0}, {'purpose': 2}]",POINT (56.27228360584442 57.95971388311252)
574,574,998,industrial,industrial,5.324697489772817,2.6807809833917036,0.7171218602610507,94498192,1900-01-01 10:08:00,2,0,0,0,3,6,3,"[{'purpose': 1}, {'purpose': 0}, {'purpose': 2}]",POINT (56.27228360584442 57.95971388311252)
575,575,998,industrial,industrial,5.324697489772817,2.6807809833917036,0.7171218602610507,94498192,1900-01-01 14:11:00,0,0,1,0,3,0,6,"[{'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 1}, {'purpose': 0}, {'purpose': 2}]",POINT (56.27228360584442 57.95971388311252)
576,576,998,industrial,industrial,5.324697489772817,2.6807809833917036,0.7171218602610507,94498192,1900-01-01 08:52:00,0,0,0,0,3,0,7,"[{'purpose': 1}, {'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 1}, {'purpose': 0}, {'purpose': 2}]",POINT (56.27228360584442 57.95971388311252)
577,577,998,industrial,industrial,5.324697489772817,2.6807809833917036,0.7171218602610507,94498192,1900-01-01 13:00:00,1,0,1,0,3,3,5,"[{'purpose': 0}, {'purpose': 1}, {'purpose': 0}, {'purpose': 1}, {'purpose': 2}]",POINT (56.27228360584442 57.95971388311252)
578,578,998,industrial,industrial,5.324697489772817,2.6807809833917036,0.7171218602610507,94498192,1900-01-01 19:57:00,1,0,2,0,3,3,2,"[{'purpose': 1}, {'purpose': 2}]",POINT (56.27228360584442 57.95971388311252)
579,579,998,industrial,industrial,5.324697489772817,2.6807809833917036,0.7171218602610507,94498192,1900-01-01 15:57:00,2,0,1,0,3,6,6,"[{'purpose': 0}, {'purpose': 0}, {'purpose': 1}, {'purpose': 0}, {'purpose': 1}, {'purpose': 2}]",POINT (56.27228360584442 57.95971388311252)
580,580,998,industrial,industrial,5.324697489772817,2.6807809833917036,0.7171218602610507,94498192,1900-01-01 12:00:00,0,0,1,0,3,0,7,"[{'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 1}, {'purpose': 2}]",POINT (56.27228360584442 57.95971388311252)
581,581,998,industrial,industrial,5.324697489772817,2.6807809833917036,0.7171218602610507,94498192,1900-01-01 09:46:00,1,0,0,0,3,3,6,"[{'purpose': 1}, {'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 2}]",POINT (56.27228360584442 57.95971388311252)
582,582,998,industrial,industrial,5.324697489772817,2.6807809833917036,0.7171218602610507,94498192,1900-01-01 15:33:00,0,1,1,0,3,1,6,"[{'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 1}, {'purpose': 1}, {'purpose': 2}]",POINT (56.27228360584442 57.95971388311252)
583,583,300,retail,commercial,5.25240130629672,2.607676502056081,0.1569060773480663,102959235,1900-01-01 13:31:00,1,0,1,1,2,3,3,"[{'purpose': 1}, {'purpose': 1}, {'purpose': 2}]",POINT (56.128531429955835 57.957318321545735)
584,584,300,retail,commercial,5.25240130629672,2.607676502056081,0.1569060773480663,102959235,1900-01-01 09:53:00,0,0,0,1,2,0,4,"[{'purpose': 0}, {'purpose': 1}, {'purpose': 0}, {'purpose': 2}]",POINT (56.128531429955835 57.957318321545735)
585,585,426,service,commercial,6.063833894613577,2.789216989495714,1.0,104291942,1900-01-01 09:47:00,0,0,0,2,2,0,4,"[{'purpose': 0}, {'purpose': 1}, {'purpose': 0}, {'purpose': 2}]",POINT (56.24520509227169 57.97438102549641)
586,586,426,service,commercial,6.063833894613577,2.789216989495714,1.0,104291942,1900-01-01 15:24:00,0,0,1,2,2,0,3,"[{'purpose': 1}, {'purpose': 0}, {'purpose': 2}]",POINT (56.24520509227169 57.97438102549641)
587,587,426,service,commercial,6.063833894613577,2.789216989495714,1.0,104291942,1900-01-01 13:39:00,0,2,1,2,2,2,4,"[{'purpose': 1}, {'purpose': 0}, {'purpose': 0}, {'purpose': 2}]",POINT (56.24520509227169 57.97438102549641)
588,588,301,retail,industrial,4.700909891725622,2.394667582677857,0.2987206188634335,106906004,1900-01-01 15:44:00,0,1,1,1,3,1,8,"[{'purpose': 0}, {'purpose': 0}, {'purpose': 1}, {'purpose': 0}, {'purpose': 1}, {'purpose': 0}, {'purpose': 0}, {'purpose': 2}]",POINT (56.114578439425834 57.953061010777766)
589,589,301,retail,industrial,4.700909891725622,2.394667582677857,0.2987206188634335,106906004,1900-01-01 15:52:00,2,0,1,1,3,6,2,"[{'purpose': 1}, {'purpose': 2}]",POINT (56.114578439425834 57.953061010777766)
590,590,777,industrial,residential,6.060257320071181,2.7475359140774795,1.0,109265120,1900-01-01 12:00:00,1,0,1,0,1,3,5,"[{'purpose': 0}, {'purpose': 0}, {'purpose': 1}, {'purpose': 0}, {'purpose': 2}]",POINT (56.230420800747495 57.969125779111195)
591,591,777,industrial,residential,6.060257320071181,2.7475359140774795,1.0,109265120,1900-01-01 12:15:00,2,1,1,0,1,7,3,"[{'purpose': 0}, {'purpose': 1}, {'purpose': 2}]",POINT (56.230420800747495 57.969125779111195)
592,592,777,industrial,residential,6.060257320071181,2.7475359140774795,1.0,109265120,1900-01-01 11:38:00,0,0,1,0,1,0,3,"[{'purpose': 1}, {'purpose': 0}, {'purpose': 2}]",POINT (56.230420800747495 57.969125779111195)
593,593,777,industrial,residential,6.060257320071181,2.7475359140774795,1.0,109265120,1900-01-01 10:04:00,0,0,0,0,1,0,5,"[{'purpose': 1}, {'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 2}]",POINT (56.230420800747495 57.969125779111195)
594,594,777,industrial,residential,6.060257320071181,2.7475359140774795,1.0,109265120,1900-01-01 11:21:00,0,0,1,0,1,0,6,"[{'purpose': 0}, {'purpose': 0}, {'purpose': 1}, {'purpose': 1}, {'purpose': 0}, {'purpose': 2}]",POINT (56.230420800747495 57.969125779111195)
595,595,777,industrial,residential,6.060257320071181,2.7475359140774795,1.0,109265120,1900-01-01 14:28:00,2,0,1,0,1,6,5,"[{'purpose': 0}, {'purpose': 1}, {'purpose': 0}, {'purpose': 1}, {'purpose': 2}]",POINT (56.230420800747495 57.969125779111195)
596,596,777,industrial,residential,6.060257320071181,2.7475359140774795,1.0,109265120,1900-01-01 13:54:00,0,1,1,0,1,1,7,"[{'purpose': 1}, {'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 1}, {'purpose': 2}]",POINT (56.230420800747495 57.969125779111195)
597,597,777,industrial,residential,6.060257320071181,2.7475359140774795,1.0,109265120,1900-01-01 15:02:00,2,0,1,0,1,6,6,"[{'purpose': 0}, {'purpose': 0}, {'purpose': 1}, {'purpose': 0}, {'purpose': 1}, {'purpose': 2}]",POINT (56.230420800747495 57.969125779111195)
598,598,777,industrial,residential,6.060257320071181,2.7475359140774795,1.0,109265120,1900-01-01 11:11:00,2,0,1,0,1,6,7,"[{'purpose': 0}, {'purpose': 0}, {'purpose': 1}, {'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 2}]",POINT (56.230420800747495 57.969125779111195)
599,599,777,industrial,residential,6.060257320071181,2.7475359140774795,1.0,109265120,1900-01-01 13:25:00,2,0,1,0,1,6,4,"[{'purpose': 1}, {'purpose': 0}, {'purpose': 0}, {'purpose': 2}]",POINT (56.230420800747495 57.969125779111195)
600,600,777,industrial,residential,6.060257320071181,2.7475359140774795,1.0,109265120,1900-01-01 13:15:00,1,0,1,0,1,3,3,"[{'purpose': 1}, {'purpose': 0}, {'purpose': 2}]",POINT (56.230420800747495 57.969125779111195)
601,601,777,industrial,residential,6.060257320071181,2.7475359140774795,1.0,109265120,1900-01-01 13:50:00,1,0,1,0,1,3,5,"[{'purpose': 0}, {'purpose': 1}, {'purpose': 0}, {'purpose': 1}, {'purpose': 2}]",POINT (56.230420800747495 57.969125779111195)
602,602,777,industrial,residential,6.060257320071181,2.7475359140774795,1.0,109265120,1900-01-01 13:36:00,2,1,1,0,1,7,7,"[{'purpose': 1}, {'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 1}, {'purpose': 2}]",POINT (56.230420800747495 57.969125779111195)
603,603,777,industrial,residential,6.060257320071181,2.7475359140774795,1.0,109265120,1900-01-01 10:21:00,0,0,0,0,1,0,6,"[{'purpose': 1}, {'purpose': 1}, {'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 2}]",POINT (56.230420800747495 57.969125779111195)
604,604,777,industrial,residential,6.060257320071181,2.7475359140774795,1.0,109265120,1900-01-01 12:56:00,1,0,1,0,1,3,3,"[{'purpose': 1}, {'purpose': 1}, {'purpose': 2}]",POINT (56.230420800747495 57.969125779111195)
605,605,777,industrial,residential,6.060257320071181,2.7475359140774795,1.0,109265120,1900-01-01 09:28:00,0,0,0,0,1,0,6,"[{'purpose': 0}, {'purpose': 0}, {'purpose': 1}, {'purpose': 0}, {'purpose': 1}, {'purpose': 2}]",POINT (56.230420800747495 57.969125779111195)
606,606,540,industrial,residential,5.6498294260682975,2.627638226099511,1.0,115585189,1900-01-01 11:13:00,0,0,1,0,1,0,5,"[{'purpose': 1}, {'purpose': 0}, {'purpose': 1}, {'purpose': 0}, {'purpose': 2}]",POINT (56.15521876679534 57.96272469487019)
607,607,540,industrial,residential,5.6498294260682975,2.627638226099511,1.0,115585189,1900-01-01 12:27:00,0,0,1,0,1,0,2,"[{'purpose': 1}, {'purpose': 1}, {'purpose': 2}]",POINT (56.15521876679534 57.96272469487019)
608,608,540,industrial,residential,5.6498294260682975,2.627638226099511,1.0,115585189,1900-01-01 13:04:00,0,0,1,0,1,0,8,"[{'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 1}, {'purpose': 2}]",POINT (56.15521876679534 57.96272469487019)
609,609,540,industrial,residential,5.6498294260682975,2.627638226099511,1.0,115585189,1900-01-01 16:46:00,0,0,1,0,1,0,4,"[{'purpose': 0}, {'purpose': 0}, {'purpose': 1}, {'purpose': 2}]",POINT (56.15521876679534 57.96272469487019)
610,610,543,industrial,industrial,6.071533023764234,2.6851543320790388,1.0,115863262,1900-01-01 13:48:00,0,0,1,0,3,0,2,"[{'purpose': 1}, {'purpose': 2}]",POINT (56.16467082863109 57.9599127090788)
611,611,543,industrial,industrial,6.071533023764234,2.6851543320790388,1.0,115863262,1900-01-01 14:29:00,1,0,1,0,3,3,2,"[{'purpose': 1}, {'purpose': 1}, {'purpose': 2}]",POINT (56.16467082863109 57.9599127090788)
612,612,543,industrial,industrial,6.071533023764234,2.6851543320790388,1.0,115863262,1900-01-01 12:45:00,0,0,1,0,3,0,3,"[{'purpose': 1}, {'purpose': 0}, {'purpose': 2}]",POINT (56.16467082863109 57.9599127090788)
613,613,543,industrial,industrial,6.071533023764234,2.6851543320790388,1.0,115863262,1900-01-01 13:51:00,0,0,1,0,3,0,6,"[{'purpose': 0}, {'purpose': 0}, {'purpose': 1}, {'purpose': 0}, {'purpose': 1}, {'purpose': 2}]",POINT (56.16467082863109 57.9599127090788)
614,614,543,industrial,industrial,6.071533023764234,2.6851543320790388,1.0,115863262,1900-01-01 09:04:00,0,0,0,0,3,0,3,"[{'purpose': 1}, {'purpose': 1}, {'purpose': 2}]",POINT (56.16467082863109 57.9599127090788)
615,615,543,industrial,industrial,6.071533023764234,2.6851543320790388,1.0,115863262,1900-01-01 10:11:00,1,1,0,0,3,4,4,"[{'purpose': 0}, {'purpose': 0}, {'purpose': 1}, {'purpose': 2}]",POINT (56.16467082863109 57.9599127090788)
616,616,344,industrial,industrial,3.88964133996933,2.2495487414837645,0.9853942652329749,124818940,1900-01-01 11:15:00,1,0,1,0,3,3,7,"[{'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 1}, {'purpose': 0}, {'purpose': 0}, {'purpose': 2}]",POINT (55.897495305753694 57.99222444800365)
617,617,344,industrial,industrial,3.88964133996933,2.2495487414837645,0.9853942652329749,124818940,1900-01-01 12:25:00,1,0,1,0,3,3,4,"[{'purpose': 1}, {'purpose': 0}, {'purpose': 0}, {'purpose': 2}]",POINT (55.897495305753694 57.99222444800365)
